a,k,k h,Omega_cdm,Omega_b,Omega_m,A_s,h,k_horizon,sigma8,delta_cdm,delta_b,delta_m,delta_prime_cdm,delta_prime_b,delta_prime_m
0.03170152,0.04085797,0.0277834196,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-314.6390999999999849,-284.50319999999999254,-309.90704920715859316,-9715.935334355714076,-9660.8752775816592475,-9707.289600021860679
0.03174388,0.1066573,0.072526964,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-692.3727999999999838,-609.334699999999998,-679.3338495475150012,-21296.42823880339347,-21102.996151301162172,-21266.054814979121147
0.03177576,0.1866159,0.126898812,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-994.2560999999999467,-892.7092000000000098,-978.31082912189151557,-30630.764380579195858,-30419.206934629426542,-30597.544845744057966
0.03190226,0.07157264,0.04866939520000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-509.72019999999997708,-440.613900000000001,-498.868872456925601,-15563.533717018521202,-15399.165091325248795,-15537.723945764630116
0.03205602,0.3369628,0.22913470400000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1348.071999999999889,-1206.9269999999999072,-1325.9088885895027943,-41155.15339470499748,-40863.646300398249878,-41109.37986954950611
0.03209608,0.1747098,0.118802664,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-969.20690000000001874,-875.30100000000004457,-954.46144728256047074,-29584.049698820013873,-29401.167012064957817,-29555.33278102906479
0.03214919,0.1257273,0.085494564,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-791.0018999999999778,-712.3831000000000131,-778.65688442481427955,-24095.011099265939265,-23943.020170299623715,-24071.14491986131543
0.03222896,0.2355556,0.160177808,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1138.7929999999998927,-1019.8669999999999618,-1120.1187983803549741,-34581.825800587743288,-34336.187584237028204,-34543.2547767777869
0.03227157,0.1102255,0.07495334000000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-715.17859999999996035,-626.33360000000004675,-701.22782857157096714,-21626.840037365422177,-21423.40245628768389,-21594.895513829284027
0.03229268,0.1216588,0.082727984,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-770.7276000000000522,-686.30700000000001637,-757.47156426978631316,-23339.662793390642037,-23166.618816394409805,-23312.490786298054445
0.03232206,0.07658116,0.0520751888,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-548.26289999999994507,-482.02350000000001273,-537.8617437283326126,-16558.591396537663968,-16415.921835602894134,-16536.188892914553435
0.03234524,0.3006917,0.20447035600000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1289.6720000000000255,-1156.0830000000000837,-1268.695359734904514,-39028.299768483360822,-38756.955741792473418,-38985.692322990260436
0.03235707,0.1582824,0.107632032,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-907.8161000000000058,-803.5710000000000264,-891.44714775019724584,-27417.538231823567912,-27193.517334424639557,-27382.361639614617161
0.03236031,0.382317,0.25997556000000005,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1440.3279999999999745,-1291.2670000000000528,-1416.9218889088517699,-43568.27304530681431,-43265.529851127976144,-43520.735186074423837
0.03237439,0.1805621,0.12278222800000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-997.25279999999997926,-901.69839999999999236,-982.24849369823084544,-30185.198949651559815,-29999.478535652819119,-30156.03644140360484
0.0324118,0.1482035,0.10077838,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-880.30179999999995744,-784.86210000000005493,-865.3155043176561776,-26566.786037527839653,-26363.395526010201138,-26534.848905028611625
0.03244247,0.02239802,0.015230653600000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-168.32210000000000605,-148.64130000000000109,-165.2317477873979783,-5056.353724519932257,-5003.1677829370992185,-5048.0022707045473
0.03249592,0.4212107,0.286423276,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1508.3199999999999363,-1353.0289999999999964,-1483.9356312016188895,-45439.1860341671927,-45126.09400560818176,-45390.023162576326285
0.03249724,1.124343,0.7645532400000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-2166.1649999999999636,-1943.5260000000000673,-2131.2053984461249456,-65256.508574908621085,-64808.568618168050307,-65186.17138148019876
0.03249811,0.06008827,0.0408600236,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-462.170599999999979,-413.08400000000000318,-454.46284000451657903,-13912.889879390822898,-13802.0476374043118994,-13895.485019437324809
0.03250615,0.8945768,0.608312224,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-2009.5709999999999127,-1803.0429999999998927,-1977.1412074222455431,-60522.61471553487354,-60107.264123896726232,-60457.39482508963556
0.03251613,0.4733037,0.321846516,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1584.6910000000000309,-1421.7100000000000364,-1559.0991188792077082,-47711.194043476963998,-47383.16067792078684,-47659.685027733001334
0.03251656,0.7268312,0.49424521600000004,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1869.2119999999999891,-1677.1259999999999764,-1839.0499438280012328,-56277.498315727840236,-55891.28357573741232,-56216.853444773965748
0.03252417,0.62144,0.42257920000000004,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1764.571999999999889,-1583.2449999999998909,-1736.0993619134137589,-53114.734915551824088,-52750.200988513679476,-53057.494446262418933
0.03252954,0.06228611,0.0423545548,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-472.9789000000000101,-418.03940000000000055,-464.35209593795741512,-14204.6772798460042395,-14076.720601541070209,-14184.585047623895662
0.03253099,0.5547973,0.37726216400000007,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1689.6539999999999964,-1516.0309999999999491,-1662.3910725677512801,-50849.035347855300643,-50499.967003001860576,-50794.223341642784362
0.0325365,0.5084351,0.34573586800000006,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1632.4909999999999854,-1464.7449999999998909,-1606.1509009056981085,-49120.462454039043223,-48783.266341624737834,-49067.514669798540126
0.0325468,0.2798188,0.190276784,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1253.8559999999999945,-1124.7239999999999327,-1233.5792144060339979,-37714.220342748318217,-37453.310104630676506,-37673.25124943618721
0.03257771,0.4450034,0.30260231200000004,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1547.6449999999999818,-1388.8160000000000309,-1522.7050813190842291,-46509.815779532757006,-46191.086686210459447,-46459.767755124747055
0.03261555,0.1342768,0.09130822400000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-846.17669999999998254,-772.09770000000003165,-834.54454065905122206,-25453.492153400475217,-25320.06348678766517,-25432.540689278517675
0.03263517,0.06682008,0.045437654400000006,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-495.76609999999999445,-430.91570000000001528,-485.58304966017004745,-14810.03150424296291,-14656.60086876735113,-14785.939256782341545
0.03264218,0.1434077,0.09751723600000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-875.40239999999994325,-788.96849999999994907,-861.83022843640389965,-26269.542143890641455,-26095.250561454904528,-26242.174233164543693
0.03264571,0.3240814,0.22037535200000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1348.68100000000004,-1210.446999999999889,-1326.9749846064780741,-40447.332323001348414,-40170.204927728795155,-40403.816751522892446
0.03266295,0.4005902,0.27240133600000005,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1483.7460000000000946,-1331.90300000000002,-1459.9030489503411445,-44475.513699518582143,-44172.11414309340762,-44427.87277585180709
0.03271643,0.07404268,0.050349022400000006,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-537.64840000000003783,-469.00090000000000146,-526.8691149346268503,-16027.890242033074173,-15875.838411812588674,-16004.014499687636999
0.03272531,0.3658508,0.248778544,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1428.5180000000000291,-1282.59699999999998,-1405.6049433551938819,-42740.03498385045532,-42449.123378438518557,-42694.354964569916774
0.032727,0.350821,0.23855828,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1401.8810000000000855,-1258.7170000000000982,-1379.4008577209790474,-41941.07287068496953,-41655.946731714757334,-41896.301306803550688
0.0327673,0.09348687,0.0635710716,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-669.4720999999999549,-615.85400000000004184,-661.0527870670645143,-20064.892143152035715,-19973.480442961932567,-20050.53833893979754
0.03279327,0.03237887,0.0220176316,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-250.48849999999998772,-217.1372000000000071,-245.25155517315587872,-7436.0254828885890674,-7360.1205760471075337,-7424.106612883053458
0.03290227,0.0966225,0.0657033,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-685.8022999999999456,-626.8614000000000033,-676.547181268660097,-20454.12284017310958,-20345.20923948606287,-20437.020822629834583
0.03298901,0.1,0.068,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-699.3546000000000049,-632.43849999999997635,-688.84718578443471415,-20775.4567019787537,-20641.403072296729079,-20754.407103837660543
0.0330257,0.08465001,0.0575620068,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-619.7675000000000409,-565.44880000000000564,-611.23817625652088736,-18409.260716702072386,-18317.805189019298268,-18394.900030534379766
0.03311407,0.2130452,0.144870736,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1109.2509999999999764,-997.5986000000000331,-1091.7189260303277933,-32806.772177632032253,-32590.169651816318947,-32772.760445644016727
0.03321593,0.06916662,0.0470333016,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-516.50469999999995707,-448.5011000000000081,-505.82652250086869117,-15159.240678287089395,-15004.0487248182653275,-15134.87186214239955
0.03330895,0.07919239,0.05385082520000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-583.7847000000000435,-521.10960000000000036,-573.94322333441471073,-17144.991261449293233,-17023.823459644747345,-17125.965043795393285
0.03342572,0.3120291,0.212179788,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1356.6040000000000418,-1221.4269999999999072,-1335.378006084971048,-39756.87372919639165,-39496.976941275228455,-39716.063771593020647
0.03345619,0.04313193,0.029329712400000003,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-352.88850000000002183,-324.30009999999998627,-348.39944339687656338,-10352.204697379733261,-10308.168223898535871,-10345.289926981282406
0.03348231,0.09986001,0.06790480680000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-709.1548999999999978,-642.5317999999999756,-698.6934937311793874,-20763.137007852456009,-20633.120904342853464,-20742.721397046247148
0.03349616,0.09044901,0.0615053268,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-667.6064999999999827,-616.3407999999999447,-659.55656964017759947,-19584.89914787885209,-19505.062706313095987,-19572.362933708744094
0.0336203,0.2436631,0.165690908,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1205.1279999999999291,-1081.5960000000000036,-1185.7305471765805578,-35099.882437342806952,-34859.573708827389055,-35062.14826947995607
0.03383939,0.2609295,0.17743206,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-1259.2770000000000437,-1135.6010000000001128,-1239.8569357624808163,-36463.258851580692863,-36230.910166097077308,-36426.774599198703072
0.03390819,0.06452825,0.04387921,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-503.32299999999997908,-442.76949999999999363,-493.81466483548450697,-14496.292186781423879,-14362.014731052184288,-14475.2074426442231925
0.03425187,0.1032036,0.070178448,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-735.41279999999994743,-659.99450000000001637,-723.5703388055524101,-21025.260612153542752,-20874.437592482398031,-21001.57782219825458
0.03431024,0.03841994,0.026125559200000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.68,0.004599665790908313,0.8073491935173491,-316.71219999999999573,-284.612199999999973,-311.67173894026029757,-9032.897354420336342,-8975.923028450653874,-9023.951034437312046
0.03004042,0.1009113,0.069628797,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-646.3325999999999567,-579.7294000000000551,-635.8743185029888991,-21054.565785595837951,-20901.011500277269079,-21030.454122178252874
0.0301185,0.0113937,0.007861653,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-63.757319999999999993,-61.345129999999997494,-63.37854897932418652,-2067.237991991999479,-2059.1125395597055103,-2065.9621033135649668
0.03015638,0.0180577,0.012459813,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-120.909199999999998454,-110.13070000000000448,-119.21671995226155616,-3914.971267705702303,-3880.8603323878387528,-3909.6150421237398405
0.03016795,0.01434382,0.009897235800000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-89.2649200000000036,-83.98041000000000622,-88.43512663941417884,-2893.6677488198833998,-2876.4002109406451382,-2890.9563359763355948
0.03020352,0.00718894,0.0049603686,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-30.698609999999998621,-30.252020000000001687,-30.628484781786006863,-978.05485817558974304,-976.4736878338933366,-977.80657694393437396
0.03021574,0.2462332,0.16990090800000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1104.1700000000000728,-979.93420000000003256,-1084.6620338901680043,-35715.77084519642085,-35430.350339944649022,-35670.953058829669317
0.03027453,0.00905034,0.006244734600000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-44.767130000000001644,-43.71367000000000047,-44.601711803489301644,-1436.9884754318125033,-1433.3735998712415949,-1436.4208542636233688
0.03028911,0.05426955,0.037445989500000006,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-402.25540000000000873,-368.4981999999999971,-396.95471924966216193,-13028.111355522816666,-12958.611445567015835,-13017.198221884573286
0.03044559,0.03610006,0.024909041400000005,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-261.50799999999998136,-228.22040000000001214,-256.281057583420818,-8367.512876713277365,-8289.5899345161069505,-8355.277127311246659
0.0306116,0.2730065,0.188374485,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1182.5730000000000928,-1056.5489999999999782,-1162.7842440936874482,-37792.119101569536724,-37515.77422115468653,-37748.72640347640845
0.03074765,0.201465,0.13901085000000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1006.5259999999999536,-891.61170000000004165,-988.4817303938552868,-31989.64223045171093,-31727.96837408182546,-31948.553230969333526
0.03076405,0.08842631,0.0610141539,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-604.21500000000003183,-552.12379999999996016,-596.03544656837664206,-19265.967204322649195,-19172.922861047842161,-19251.357036437733768
0.03082495,0.04579956,0.031601696400000004,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-347.07279999999997244,-319.3761000000000081,-342.72376143821514916,-11049.419730280569638,-11003.593489951339507,-11042.223924053349037
0.03090528,0.08274323,0.05709282870000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-568.26539999999999964,-509.54539999999997235,-559.0449678059840153,-17992.567432388896123,-17873.934206807833107,-17973.939203294419713
0.03094504,0.1949112,0.13448872800000003,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-997.671799999999962,-887.65229999999996835,-980.3961300447965641,-31524.801323632866115,-31278.465964825485571,-31486.120831928637926
0.03117347,0.2547719,0.17579261100000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1159.2739999999998872,-1033.9729999999999563,-1139.598772235313163,-36376.058110902544286,-36105.034988963430806,-36333.501055063818058
0.0311997,0.1652992,0.11405644800000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-910.5144000000000233,-807.837099999999964,-894.3916295212084151,-28526.076757309896493,-28301.132593262995215,-28490.755190347463213
0.0312476,0.05854331,0.040394883900000005,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-438.90159999999997353,-395.5240000000000009,-432.09028835934691415,-13754.189378384045995,-13655.19057385600172,-13738.644218907895265
0.03127655,0.05216058,0.0359908002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-401.26190000000002556,-370.70629999999999882,-396.463946356480335,-12601.288081123779193,-12546.509688272966741,-12592.686574703851875
0.03140304,0.1402279,0.096757251,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-843.3242999999999938,-764.3813999999999851,-830.92839304071890183,-26323.103001069372112,-26165.119406463141786,-26298.295831079016352
0.03146827,0.1151114,0.07942686600000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-722.2480000000000473,-630.65049999999996544,-707.8650208124764731,-22390.151996040542144,-22175.77807920756095,-22356.49020850096349
0.0315351,0.1547721,0.106792749,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-882.6310999999999467,-779.61609999999996035,-866.455302614670245,-27345.557034885769099,-27112.107792263621377,-27308.89996893989155
0.03154056,0.02819511,0.0194546259,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-207.67879999999999541,-178.52690000000001191,-203.10126053684032854,-6400.4352737398276076,-6323.8736409370112597,-6388.41328218803028
0.03162784,0.1189612,0.08208322800000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-744.19820000000004256,-654.225400000000036,-730.0703372325313012,-22974.04183430311241,-22772.422576075874531,-22942.382830565165932
0.03167751,0.04794212,0.033080062800000004,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-374.35820000000001073,-346.77690000000001191,-370.02728197423681422,-11610.688344749098178,-11567.524668910888067,-11603.910624273779831
0.03167983,0.2930492,0.20220394800000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1263.1559999999999491,-1129.0809999999999036,-1242.1030462123178495,-39016.974596896259754,-38733.913396827199904,-38972.52727738001704
0.03170707,0.2082534,0.14369484600000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1057.2719999999999345,-941.87750000000005457,-1039.1523276087809791,-32614.88338500726968,-32368.926206847216235,-32576.2622766309687
0.03172414,0.05639411,0.0389119359,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-433.751700000000028,-395.54169999999999163,-427.75182407811053054,-13409.665599579591799,-13330.15734342038013,-13397.18091829927107
0.03173137,0.1229395,0.084828255,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-768.3630000000000564,-683.07360000000005584,-754.97054207138444326,-23676.306858446445403,-23496.71061581527465,-23648.105990301333804
0.03178924,0.04130767,0.028502292300000003,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-318.26150000000001228,-287.9327000000000112,-313.4991593336874871,-9803.208270432276549,-9747.937111158982589,-9794.529388001008556
0.03184378,0.05005615,0.0345387435,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-392.998800000000017,-364.5000999999999749,-388.5238284235762194,-12128.664520561200334,-12082.661033788352142,-12121.4408824399906734
0.03195852,0.1312995,0.09059665500000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-821.1086999999999989,-745.8382000000000289,-809.2894469097465162,-25193.215878479721141,-25053.134953195025446,-25171.219852027701563
0.03208273,0.1077801,0.07436826900000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-709.41780000000005657,-625.7600999999999658,-696.28155765740245897,-21601.530332868238474,-21410.411410536326002,-21571.520130818600592
0.03211092,0.2301646,0.158813574,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1137.2200000000000273,-1022.66399999999998727,-1119.2319919887993365,-34684.40246757701243,-34452.136005167507392,-34647.931126167088223
0.03216255,0.0723277,0.049906113,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-519.91210000000000946,-450.42149999999998045,-509.00042824554685694,-15753.989488494262332,-15591.186268300278243,-15728.425523017998785
0.03230771,0.1885807,0.13012068300000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1027.0229999999999109,-924.3366999999999507,-1010.89881630782713273,-31137.284991002794413,-30929.338568520994158,-31104.632472465978935
0.03236474,0.2225876,0.15358544400000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1126.1790000000000873,-1014.50699999999994816,-1108.6438483656309018,-34087.428722618016764,-33866.557027778144402,-34052.746629875364306
0.03236932,0.02272026,0.0156769794,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-169.43819999999999482,-149.73210000000000264,-166.34387508755960994,-5102.571467682677394,-5049.348159366744767,-5094.2141464042670123
0.03242085,0.07738839,0.05339798910000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-556.52369999999996253,-489.75729999999998654,-546.03979223367582563,-16762.04005953944943,-16619.06529760379999,-16739.58963212317758
0.03244367,0.3405545,0.234982605,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1388.8399999999999181,-1245.6320000000000618,-1366.3529486777817965,-41912.85233949904068,-41622.986788150483335,-41867.336575507375528
0.03251993,0.1708304,0.117872976,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-973.03769999999997253,-874.85130000000003747,-957.6201072960740248,-29304.071883235392306,-29111.133410441976594,-29273.775968623525841
0.03266453,0.1270508,0.08766505200000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-814.8955999999999449,-735.24270000000001346,-802.3882062073103043,-24443.468255914351175,-24293.25084068275828,-24419.880560214362049
0.03271258,0.3038792,0.20967664800000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1327.2380000000000564,-1191.7460000000000946,-1305.9625436166277268,-39732.039186665562738,-39462.022671989187074,-39689.64019203276257
0.0327395,0.2380391,0.16424697900000002,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1176.2180000000000746,-1055.7560000000000855,-1157.3026099632909336,-35180.7316283602122,-34938.37153139396105,-35142.67534701462864
0.03275969,0.1765491,0.121818879,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1004.51700000000005275,-909.40800000000001546,-989.5826320582311837,-30058.99576563403025,-29879.894461329557089,-30030.872614540716313
0.0327626,0.3864348,0.26664001200000004,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-1484.9690000000000509,-1333.6849999999999454,-1461.2138252036866106,-44388.095778890463407,-44087.14571288383013,-44340.839483294432284
0.0327876,0.06072476,0.0419000844,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-471.28239999999999554,-421.9970000000000141,-463.54342369116216105,-14068.2446243321101065,-13958.8948525214182155,-14051.074117581230894
0.03279271,0.09447121,0.06518513490000001,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-678.6548000000000229,-624.4901999999999589,-670.14967361008177704,-20328.710508325701085,-20236.552992851629824,-20314.239593431324465
0.0328053,0.08554164,0.059023731600000004,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-623.25070000000005166,-568.2945999999999458,-614.6212893443876055,-18638.075834272993234,-18544.370082043908042,-18623.361809500893287
0.03284825,0.06294513,0.043432139700000004,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-482.8591000000000122,-427.71870000000001255,-474.2007498748140506,-14367.892380433424478,-14241.87636243234374,-14348.1048778901877085
0.03289771,0.03277303,0.022613390700000003,0.2613226502018911,0.04867734979810887,0.31,2e-09,0.6900000000000001,0.004665091213677971,0.820600231719576,-253.54189999999999827,-220.20109999999999673,-248.30660392210066334,-7505.914697601439002,-7430.6613234960377667,-7494.098133682675325
